house_id,location,sqft,bedrooms,bathrooms,age_years,garage,has_pool,lot_size,renovated,sale_year,sale_month,school_rating,distance_to_city_km,price
72,Hillcrest,1490,2,2,47,0,0,5910,1,2026,10,10,4.8,307942
1021,Lakeside,1782,2,1.5,24,1,0,6505,0,2024,12,10,7.2,389581
996,Old Town,1721,5,2,31,1,0,5618,0,2022,4,,3.4,238520
347,Downtown,1986,2,1.5,40,1,0,8795,0,2025,3,3,3.3,421225
711,West End,1438,3,1,10,1,0,3953,0,2023,8,1,24,198923
1098,Lakeside,1311,3,1.5,67,2,0,12181,0,2025,11,7,20,292874
30,Green Valley,1407,2,2,27,3,1,8969,0,2024,9,8,8.2,278641
977,West End,3140,3,3,31,3,0,3698,0,2026,7,1,9.1,508952
40,Hillcrest,1526,4,2.5,55,3,1,5123,1,2022,8,4,17.4,251329
505,Green Valley,2923,3,1,11,1,1,6007,0,2024,7,2,13.1,380273
158,Hillcrest,2939,1,2.5,31,2,0,4349,1,2026,10,4,10.2,476829
659,Green Valley,1157,3,1,79,1,1,7190,0,2023,3,5,9.8,173287
636,West End,2456,6,2.5,17,0,0,8613,0,2025,1,2,2.4,400829
1071,Hillcrest,1103,3,2,16,2,0,9374,0,2026,4,9,0.5,263717
395,Green Valley,1738,4,3,72,2,0,7443,1,2022,5,10,4.7,268790
53,Hillcrest,2013,4,1.5,67,1,0,6120,0,2024,5,4,7.1,307023
820,Green Valley,1911,4,2.5,29,2,0,9143,0,2026,8,3,12,288042
360,West End,2572,3,2,14,1,1,2444,0,2022,6,10,0.5,402200
952,West End,1404,3,1.5,39,1,1,5434,1,2025,12,9,3,315270
403,Green Valley,1886,4,2.5,76,1,0,5485,0,2022,9,3,10.9,234802
422,Old Town,2367,3,1.5,48,2,0,6703,0,2024,5,,1.8,293820
449,Lakeside,1774,4,2,15,2,0,6385,0,2025,3,8,4.7,419557
678,Green Valley,2159,5,1,74,0,0,11263,0,2022,11,1,1.5,311335
285,West End,1518,4,2.5,57,1,0,4712,1,2025,5,5,1.4,259020
593,West End,2366,4,2,73,1,0,5749,0,2024,2,2,9.2,363901
228,Lakeside,1309,3,2,17,2,0,4196,0,2024,6,10,11,312384
354,Lakeside,1325,4,2.5,58,0,1,8002,0,2025,8,8,7.9,357542
10,Lakeside,1212,3,2.5,62,1,1,4582,0,2024,10,3,8.1,274324
984,Old Town,1798,5,2,26,3,0,6015,1,2026,4,4,32.9,260710
31,Downtown,1856,2,3,2,1,0,4615,1,2025,8,2,6.8,437856
1081,Lakeside,1681,5,2.5,73,2,0,10164,0,2026,5,2,24.1,382138
692,North Ridge,1350,1,1,14,3,0,6148,0,2024,4,3,18.5,227774
933,West End,1956,3,2,62,1,0,9466,0,2026,12,10,0.5,323056
753,West End,1090,2,2,14,1,0,7527,0,2023,7,9,3.7,217256
335,Green Valley,2723,4,2.5,70,,0,7804,0,2025,10,8,4.8,399403
463,Lakeside,1171,4,2,51,2,0,7058,0,2025,8,4,1.7,288642
8,Hillcrest,1831,3,2,41,0,0,5534,0,2024,10,5,42.7,270395
518,Hillcrest,848,3,1,10,1,0,12683,0,2022,5,7,0.9,213329
198,West End,1898,4,1.5,46,2,0,5635,0,2025,8,5,0.5,312503
297,Downtown,1974,2,3,26,1,0,1000,0,2022,8,1,0.5,424910
393,Lakeside,1962,4,1.5,44,1,0,8129,0,2026,6,5,29.4,416218
779,Green Valley,1974,2,1,78,1,0,8676,0,2025,7,9,14.9,292061
1080,North Ridge,1327,4,2,68,2,0,7197,0,2026,5,6,2.8,302232
1196,Old Town,1741,3,2,60,1,0,9765,0,2024,4,7,5.7,252943
765,North Ridge,1289,4,2,35,1,0,5802,0,2023,12,5,13.3,246721
511,Green Valley,1633,4,2.5,5,2,0,8771,0,2026,2,10,7.9,305531
781,Old Town,1366,4,2.5,41,0,0,7595,0,2025,1,1,11.8,187391
123,Hillcrest,1631,3,,16,1,0,6494,1,2022,5,2,42,242755
689,North Ridge,888,3,1,59,2,0,3800,0,2026,2,8,14.3,234428
379,Downtown,2584,2,2,16,2,0,6586,1,2026,7,2,1.7,612598
39,Downtown,2056,2,3,53,1,0,7267,1,2023,6,1,3,447319
327,North Ridge,1988,4,1.5,42,1,0,1414,1,2022,10,9,3.7,394293
786,Lakeside,1216,3,2.5,38,1,0,9631,0,2022,1,6,2.4,321672
892,Green Valley,2162,3,2,42,1,0,6728,0,2026,4,8,0.5,296989
163,WEST END  ,1459,4,2,69,3,1,1000,1,2024,11,4,2.3,218737
68,Downtown,1248,4,3,36,2,0,9308,0,2026,1,8,2.5,382946
125,North Ridge,1640,4,2,57,1,0,4074,1,2025,12,10,5.1,342251
552,North Ridge,2110,2,1,11,1,0,5130,1,2025,4,8,4.8,427476
5,Lakeside,1304,1,1,50,2,0,5803,0,2026,7,1,8.5,288747
1067,North Ridge,1915,4,2.5,50,2,0,6165,0,2026,5,2,15.9,384577
985,West End,1689,6,2.5,75,0,0,9655,1,2023,1,7,6.8,308815
1004,North Ridge,1176,4,1,33,2,0,5942,0,2026,5,2,3.3,291835
612,Lakeside,2074,3,1.5,75,1,0,6514,0,2025,9,,30.9,365694
748,Green Valley,1212,4,1,50,1,0,5913,0,2026,8,8,10,189629
288,Lakeside,1489,3,1,5,2,0,6804,0,2026,6,,5.7,361371
749,OLD TOWN  ,1322,4,2,73,0,1,7478,0,2025,5,10,0.5,213469
428,Downtown,1350,4,2,25,0,1,7027,1,2026,7,7,1.9,392537
609,West End,1758,3,3,17,2,1,10733,0,2025,8,,0.5,2078772
1075,Green Valley,400,5,2,3,2,0,4687,0,2025,6,1,24,112524
787,Hillcrest,1818,2,2.5,16,2,0,8951,0,2022,11,1,7,281247
799,Hillcrest,1404,5,2,58,3,0,9116,0,2024,9,2,4.2,275611
507,Green Valley,1825,1,3.5,50,1,0,9176,0,2025,6,,3.1,285982
357,Lakeside,1464,3,2,35,2,0,1000,1,2024,1,5,10.6,318291
400,North Ridge,1926,3,2,19,2,0,6287,0,2023,5,9,0.5,399406
1048,West End,2135,2,1,67,0,1,9624,0,2022,4,7,0.6,326832
353,Old Town,903,4,1,63,2,0,6497,0,2025,2,10,11,150368
1116,Green Valley,1538,3,,57,2,0,1342,0,2024,11,2,2.9,228353
956,Old Town,2221,3,2,68,,0,7737,0,2026,4,6,5.8,273438
699,Downtown,1257,6,3.5,40,2,0,9264,1,2024,6,1,4.9,368174
919,Old Town,2119,4,1,39,0,0,1413,0,2024,2,1,2.2,243229
668,North Ridge,1654,3,2,4,1,0,2372,1,2022,2,6,14.5,362926
261,West End,1916,3,1,58,1,0,7429,0,2024,8,9,13.6,295504
334,DOWNTOWN  ,2573,4,3,9,1,0,2869,1,2024,4,2,9.7,585282
154,Lakeside,1559,3,3,3,2,0,7870,0,2026,11,4,1.5,401961
397,North Ridge,2195,1,1.5,48,1,0,7666,0,2025,7,6,8.5,398996
502,Old Town,1427,3,2,63,2,1,6062,1,2024,9,4,16,207170
1137,West End,1909,3,2,9,0,0,9513,0,2023,8,9,2.4,327622
722,Green Valley,1668,3,1,79,1,0,6886,1,2023,11,4,2.2,250551
374,Downtown,2560,5,2,56,1,0,5652,1,2025,6,6,8.4,597679
591,Hillcrest,1676,6,2,43,,0,6298,0,2025,9,3,9,330869
313,North Ridge,1147,4,2,25,2,0,3622,0,2022,11,9,8.7,279286
599,Hillcrest,1931,4,2,23,1,0,7608,0,2024,9,10,1.1,360128
43,Hillcrest,2366,2,2,50,2,0,6815,0,2022,9,3,37,329906
646,West End,3386,5,2,57,2,0,4817,0,2025,5,7,1.2,502254
29,Old Town,2041,5,1.5,25,3,0,7629,0,2026,6,5,0.5,307858
523,West End,2501,4,3,22,1,1,8297,0,2026,2,2,3,425613
940,North Ridge,2238,4,2,26,1,0,5386,1,2022,12,6,3.1,449335
763,Lakeside,2260,3,1.5,24,2,1,5791,0,2024,2,4,4.7,496853
1027,Hillcrest,1151,3,,30,2,0,5688,1,2023,2,5,1,230081
141,Hillcrest,1427,3,2,65,2,0,10206,1,2024,10,5,0.5,289363
946,North Ridge,2183,3,3.5,16,3,1,10849,0,2022,2,2,2,447341
705,Hillcrest,1680,4,1,27,0,0,9020,0,2023,10,1,9.4,272182
994,Downtown,587,3,2,17,3,0,4168,0,2025,2,1,3.4,177968
905,North Ridge,1121,4,1,53,1,0,2370,0,2022,8,6,9.4,200035
988,Old Town,2421,3,3,48,2,1,6211,1,2022,6,9,1,319593
1118,West End,2075,4,2,68,1,0,3324,1,2026,8,7,9,311937
861,Downtown,2241,3,3,40,3,0,6337,0,2024,9,4,3.3,506823
137,Hillcrest,1809,5,3,72,2,1,8344,0,2023,7,2,17.7,315692
925,Old Town,2060,5,2,55,3,0,,0,2026,4,1,3.1,287651
855,Downtown,2756,3,2,33,2,1,10923,0,2024,8,9,1.6,690714
783,Lakeside,1686,2,2.5,75,2,0,12110,0,2024,11,8,0.8,388554
446,Hillcrest,2736,2,3,71,0,0,5861,0,2024,7,4,6.8,409188
670,North Ridge,1171,2,1.5,29,1,0,6207,0,2025,8,4,5,251651
744,West End,1202,4,1,32,3,0,10773,0,2026,5,6,10.3,272720
273,West End,1977,3,2.5,15,1,0,,1,2024,2,3,3.8,319260
1142,West End,1723,2,2.5,74,2,0,5645,1,2022,8,4,12.2,253031
520,Hillcrest,2481,2,2.5,63,0,0,1117,0,2025,9,3,0.5,368500
378,North Ridge,1895,4,1,67,2,0,2511,0,2022,1,5,3.4,317097
735,Lakeside,2598,3,1,68,2,0,5773,0,2024,6,9,5.5,556353
499,West End,1592,2,2,43,2,1,5282,0,2026,6,10,2.2,328895
615,West End,1641,4,2.5,26,1,0,8936,0,2026,3,10,11.2,312405
1143,Hillcrest,421,2,3,70,1,0,7829,0,2022,3,3,6.1,106524
1102,Hillcrest,865,3,3,26,0,0,5340,1,2023,6,1,1.9,185628
1017,Green Valley,2134,2,2,29,1,0,11763,1,2026,4,10,4.4,361135
1084,Hillcrest,1281,5,2.5,20,2,0,4056,0,2026,4,3,18.3,264378
677,Old Town,1787,2,1.5,1,2,0,8492,0,2023,4,10,9,271917
910,Green Valley,1620,1,1,17,0,0,10329,0,2026,5,8,17,248625
98,Old Town,2272,3,2.5,60,0,0,7766,0,2025,12,10,0.6,299312
1016,Old Town,763,1,2.5,13,1,0,6751,1,2024,9,5,0.5,124525
129,Lakeside,1650,3,,5,1,0,4829,1,2025,12,3,3.9,432397
1079,North Ridge,1814,3,1,5,2,0,11716,0,2025,10,2,4.3,382649
623,Green Valley,1702,3,2.5,22,2,0,1540,1,2026,6,2,4.9,277953
545,West End,1564,3,3.5,40,2,0,7844,1,2026,1,7,0.5,328480
380,Lakeside,1269,4,2,49,2,0,6208,0,2025,2,7,15.2,281430
986,West End,1505,3,1,19,0,0,8117,0,2023,9,1,4.7,273397
204,OLD TOWN  ,2283,2,1,69,0,0,7246,0,2023,10,7,2.2,291641
344,Downtown,2967,2,3,75,1,0,,1,2024,3,4,0.9,612733
1039,West End,2770,3,1.5,4,0,1,6065,0,2024,5,6,6.9,421932
655,Green Valley,1310,6,2.5,18,2,0,3805,0,2023,12,1,16.6,213493
1129,Green Valley,2572,5,2,79,1,0,5658,0,2025,5,3,20.4,323764
519,Lakeside,1946,2,2.5,14,1,0,7226,0,2025,4,1,1.6,385019
780,Downtown,2009,3,2,27,1,0,11714,1,2023,3,3,9.5,516571
235,North Ridge,1183,4,2,66,0,0,5459,0,2024,9,8,3.9,264217
489,West End,2482,4,,58,2,1,6202,1,2026,8,3,1.3,390626
238,Downtown,1920,3,1.5,56,,0,7022,0,2022,4,8,4.5,417996
550,Old Town,2025,5,2,61,1,0,7431,0,2025,1,10,1.2,284461
401,Green Valley,2498,4,1,46,2,0,5807,0,2025,3,6,18.4,351726
571,Old Town,1753,3,1,7,2,1,5334,1,2024,8,3,10.5,234016
233,Old Town,1166,3,1.5,55,1,0,3328,1,2025,3,5,0.5,168525
795,West End,1807,3,1,22,2,1,,0,2024,11,6,1.5,326363
683,Hillcrest,1879,3,2.5,6,3,0,8286,0,2022,8,,6.1,374810
443,WEST END  ,1928,2,2,79,2,0,6092,0,2025,5,1,9.5,277344
1140,Hillcrest,2541,2,2.5,71,2,0,8753,1,2024,8,3,27.2,382515
719,Lakeside,2170,4,2.5,15,0,0,6510,1,2026,8,1,9.7,481978
797,Downtown,1108,3,1,3,0,0,4971,0,2025,3,7,11.3,296939
99,Hillcrest,2113,2,3.5,31,2,0,8061,0,2024,3,2,10.9,339780
515,Green Valley,1486,4,2.5,6,2,0,7100,0,2026,12,7,2.3,273426
1197,North Ridge,2016,4,2.5,57,3,0,7915,1,2026,8,8,6.4,457393
512,Hillcrest,715,1,3,26,1,0,7616,1,2025,1,5,1.3,167848
886,North Ridge,1308,4,3,18,2,0,5555,1,2026,7,3,4.2,329949
218,Old Town,2439,5,1.5,61,1,0,5930,0,2023,5,6,21.2,263465
361,Old Town,3443,4,1.5,59,1,0,4216,0,2022,3,9,8.4,404788
559,Green Valley,2775,3,2,1,0,0,4950,0,2026,6,5,5.4,400768
500,Old Town,2076,3,2,5,2,0,3936,0,2026,11,2,6,252975
1183,Old Town,2213,3,2,53,1,0,,1,2023,8,3,16.5,261122
226,Green Valley,1328,3,2,30,0,0,4548,0,2025,11,4,1.8,216530
19,West End,2454,3,2,5,2,0,4204,0,2022,8,7,0.5,365202
169,North Ridge,2262,3,1.5,55,1,1,7793,0,2024,9,2,1.3,427414
1038,Green Valley,1278,2,3.5,11,1,0,8672,0,2026,11,9,26.6,193386
293,Lakeside,2741,4,2.5,76,0,0,10046,0,2024,6,3,14.3,543890
1042,Lakeside,1314,4,2.5,11,1,0,5675,1,2025,7,7,5.3,386643
398,DOWNTOWN  ,1921,3,3.5,28,1,0,6199,0,2025,3,9,9.3,478987
1043,Lakeside,400,3,2,17,1,0,6297,0,2022,5,5,14.5,127038
1066,West End,2251,3,2,73,0,0,5008,0,2026,4,2,2.3,337699
541,North Ridge,2302,4,1.5,9,0,0,9295,0,2023,3,6,5.3,460292
329,Downtown,1385,4,2.5,0,2,0,7785,0,2026,9,2,3.9,439457
796,Downtown,947,4,3.5,21,1,0,7133,1,2026,1,6,2.4,351664
849,West End,1512,4,3.5,51,1,0,5008,0,2023,12,7,8,277139
303,Lakeside,3294,2,,56,3,0,7758,0,2026,11,10,8.5,647038
1165,Old Town,1034,3,1.5,78,2,0,8075,0,2022,8,9,3,143597
1194,Old Town,2351,2,2.5,19,,1,,0,2026,10,1,4.1,334162
94,West End,1068,3,3,2,1,0,11253,0,2025,7,9,1.9,290272
214,Hillcrest,693,1,1.5,62,3,1,4010,0,2026,12,6,11.7,145360
771,North Ridge,2053,4,2,42,0,0,6099,1,2025,8,2,1.7,410669
338,Hillcrest,2106,3,1.5,59,2,0,4012,1,2026,6,1,9.4,312495
426,Downtown,1104,2,2,48,1,0,3721,0,2025,6,2,0.5,240897
804,Green Valley,2116,3,2,48,0,0,8660,0,2023,2,3,13.7,298571
213,West End,2065,2,2.5,70,3,0,7094,0,2025,1,2,2.8,293074
619,North Ridge,2188,4,2,31,3,0,6723,0,2026,9,7,16.2,456467
116,Green Valley,724,3,1,55,2,0,3157,0,2023,3,4,3.9,95586
159,Old Town,2408,2,2,32,,0,2958,1,2022,10,3,8,279591
953,West End,1713,3,1,44,0,0,5915,1,2026,2,1,3.8,269949
113,Downtown,1697,5,1.5,53,0,1,6573,0,2023,7,9,6.1,428956
37,West End,1483,5,3.5,47,0,1,8702,0,2024,12,8,6.9,318878
106,Green Valley,1468,4,3,70,,0,5350,0,2026,11,10,1.1,246409
363,West End,1482,3,2,62,3,1,3774,0,2025,3,8,9.5,246260
851,Downtown,1688,2,2,43,2,0,1813,1,2026,1,10,1.1,444906
717,North Ridge,2891,3,2.5,76,2,0,,0,2026,3,3,3.5,526511
757,West End,3308,5,2.5,9,1,1,8988,0,2025,7,4,15,543201
734,Green Valley,2043,4,1,55,2,0,11387,0,2026,8,,4.6,303796
759,Green Valley,1925,4,1.5,3,1,0,9283,0,2025,5,3,7.2,297157
366,Green Valley,3000,3,2.5,24,2,0,7527,0,2026,7,9,3.3,450817
980,Hillcrest,2185,3,1,27,1,1,6462,0,2024,2,7,6.7,364109
442,Old Town,2664,3,1,9,0,0,8499,1,2025,6,3,10.7,366346
1014,Green Valley,1704,2,3.5,34,1,0,7039,0,2026,4,4,37.2,245505
566,Lakeside,2080,3,2.5,62,1,0,1000,0,2023,5,2,3.7,384670
352,Downtown,1281,3,3,27,2,0,6106,0,2025,3,7,3.4,368968
491,Old Town,2656,4,2,2,2,0,4716,0,2025,9,5,1.3,366802
250,Old Town,2978,4,2,15,3,0,2966,1,2024,6,4,14.8,371929
477,Downtown,2968,3,3,20,1,1,5325,0,2024,10,4,0.9,673930
635,Old Town,2867,5,2,50,3,0,,0,2024,6,8,3.5,383187
1087,Old Town,1880,6,2.5,23,1,0,6123,0,2024,12,3,0.5,248363
407,North Ridge,1437,3,1.5,18,2,0,5382,1,2026,4,4,7.5,299827
1126,Downtown,2078,2,2,73,0,0,3725,0,2026,10,9,2.5,462915
165,Hillcrest,1006,4,3,79,3,0,5274,0,2024,5,5,1.2,206181
782,Hillcrest,2445,5,2.5,79,0,0,7314,0,2025,1,2,12.6,385738
455,North Ridge,1510,2,2,25,2,0,6601,0,2024,8,9,5.4,322535
174,Downtown,2200,5,3,38,,0,3009,0,2024,5,5,22.3,498545
1109,West End,1844,3,2,65,1,0,4641,0,2026,4,8,1,302518
1157,Old Town,2591,5,1.5,16,2,1,10018,0,2026,3,2,1.3,370620
84,Old Town,2681,3,,77,1,0,3914,0,2025,4,9,7.2,306053
1009,North Ridge,1482,2,2,58,0,1,7592,0,2024,2,9,1.1,334479
296,Lakeside,834,6,3,43,2,1,6352,0,2024,1,7,5.6,306187
653,Downtown,1868,5,,41,1,0,5471,1,2026,12,9,31.7,478622
71,Downtown,1847,4,2,4,1,0,6944,0,2025,4,5,0.9,2993676
644,Green Valley,730,2,2.5,10,2,0,1730,1,2023,1,3,18,146998
821,Hillcrest,1904,4,2,35,2,0,5377,1,2024,1,7,13.2,331187
611,Downtown,2009,1,1.5,56,2,1,4592,0,2026,9,10,7.4,444533
960,Downtown,1516,2,2,28,2,0,10684,0,2024,11,2,10.1,377064
65,West End,1918,3,2.5,32,,0,,0,2022,11,2,6.3,304345
1133,West End,1926,5,,4,1,0,7906,1,2025,6,3,3.7,338339
1173,Hillcrest,2366,3,,17,,0,4258,0,2024,11,2,20.7,380402
853,Green Valley,908,3,1,43,2,0,3339,0,2026,4,10,5.4,159581
938,North Ridge,2048,3,2,72,3,0,7537,0,2026,9,4,0.5,359002
1121,North Ridge,1816,2,2,40,0,0,7176,1,2022,9,4,1.4,318646
128,Lakeside,1765,3,1,38,2,0,4189,0,2023,2,8,3.3,399663
339,North Ridge,1441,2,2.5,73,3,0,5381,0,2023,10,10,0.5,306309
2,Downtown,2153,5,,29,1,0,4899,0,2023,7,6,7.6,489595
949,Downtown,1023,5,1.5,70,0,0,12566,0,2023,4,1,22.3,229056
540,Hillcrest,1559,2,2.5,13,2,1,8266,0,2022,6,3,2.9,269092
602,Lakeside,2572,4,1,71,2,0,12652,0,2024,1,3,20,505892
309,North Ridge,1527,1,2,37,0,0,9106,0,2023,7,5,2.6,238512
586,Downtown,1124,3,1,0,0,0,7654,1,2025,10,8,14.7,339665
1090,Downtown,1636,2,1,67,0,0,6938,0,2022,3,6,4.7,336977
411,Old Town,1439,4,3,25,2,0,5251,0,2024,12,1,4,212456
172,West End,2554,4,2,76,0,1,10037,0,2026,12,4,6.4,419056
418,North Ridge,2260,6,1,18,,1,7273,0,2024,2,4,1.1,514246
739,Lakeside,1342,3,1,74,1,1,6779,0,2026,5,2,17.3,307755
838,Hillcrest,2055,4,3,78,2,0,9855,1,2025,5,2,0.7,341033
1065,North Ridge,2079,4,1.5,2,0,0,7739,0,2025,11,1,5.8,418172
995,North Ridge,1746,2,1.5,45,1,0,6030,0,2024,4,5,1.7,298335
604,North Ridge,1057,4,2,69,0,0,6818,0,2026,3,7,30,253274
1015,West End,1497,2,2,4,2,0,8083,1,2026,2,2,16.9,281582
883,Lakeside,2571,3,2,37,3,0,7685,0,2024,5,10,1.5,541461
461,Hillcrest,2311,4,2.5,62,1,0,6311,1,2025,10,3,5.4,384444
44,Old Town,1588,5,2.5,19,0,0,8445,0,2026,2,9,60,228485
638,Lakeside,3264,3,2,29,2,0,4294,0,2026,1,5,4.1,667697
424,Hillcrest,1736,4,3,62,2,0,5275,0,2022,1,2,0.6,256293
728,West End,1300,2,1,8,1,0,6809,1,2026,4,3,9.5,216855
923,Hillcrest,1918,4,1.5,51,2,0,5781,0,2026,10,5,2.2,330231
316,North Ridge,1952,3,1.5,66,2,0,6612,1,2024,11,1,1.3,353299
377,North Ridge,1691,3,3,8,2,0,5714,0,2024,7,5,25.5,319622
525,West End,1688,2,2.5,36,1,0,6083,0,2025,7,4,5.3,274193
333,Old Town,1386,4,3,5,2,0,7504,0,2026,1,9,10.2,211103
439,Old Town,2170,6,3.5,0,3,0,3705,0,2022,4,5,12.9,295112
1049,Green Valley,784,4,2.5,70,1,0,9224,0,2023,1,7,18.3,145303
151,Downtown,2610,3,1,64,1,0,7734,0,2026,8,,1.2,547081
38,Downtown,1519,3,2.5,20,1,1,6259,1,2025,11,5,2.3,423140
557,Hillcrest,788,2,1,68,1,1,7148,1,2025,9,6,4.9,172855
926,Lakeside,1377,3,2.5,54,2,0,11472,0,2026,12,9,9,335489
751,Old Town,2509,3,3.5,14,1,0,3685,0,2025,6,2,13.3,303200
1101,Hillcrest,1874,3,2,12,2,0,5821,0,2026,2,9,16.7,357223
955,Old Town,1290,3,2.5,24,0,0,6274,0,2024,4,2,4.5,209680
1095,West End,1683,3,1.5,55,2,0,6665,0,2026,11,2,4.2,283502
725,Hillcrest,1378,2,,24,2,0,5426,0,2022,12,7,0.6,265136
822,Green Valley,1802,4,1.5,66,2,0,8184,1,2022,9,10,6.8,304804
410,Downtown,1757,3,3,25,2,0,6265,1,2025,2,5,0.8,426019
144,West End,1447,5,1,21,2,1,4898,0,2025,8,,3,298598
1012,Downtown,651,4,1.5,71,1,0,5458,0,2025,8,5,0.9,213901
527,Lakeside,2224,5,2,14,0,1,10694,0,2024,8,4,9.7,517488
1198,West End,1924,4,3,26,,0,6190,1,2026,3,4,10,379857
584,Green Valley,1709,6,1.5,6,2,1,11065,1,2023,1,4,11.7,342810
976,Old Town,3104,2,2,78,0,1,11650,0,2026,4,10,6,374207
567,Green Valley,2470,3,1.5,56,2,1,5327,1,2025,5,4,1.3,368824
943,Green Valley,1664,4,2.5,62,1,1,7004,0,2026,5,7,0.5,279232
209,Downtown,1449,3,2,64,1,0,5789,0,2026,9,1,1.9,344724
857,West End,1365,4,2.5,68,2,0,11493,1,2025,10,6,3.4,286265
441,Lakeside,2218,3,2.5,24,2,0,6298,0,2024,11,4,21.5,434303
132,Lakeside,2532,3,1,19,1,0,7151,0,2024,5,2,16,527662
381,Lakeside,2040,2,1,39,2,1,2551,0,2026,8,4,9.7,444468
175,Green Valley,2186,5,2,60,0,0,4064,1,2026,6,5,8.1,307739
534,West End,1969,2,3,20,1,0,5579,0,2024,7,2,3.4,317739
704,North Ridge,2069,1,2,39,1,0,10616,1,2026,11,6,9.6,394871
271,Green Valley,2079,2,3,77,1,0,4240,0,2023,6,6,31.1,247465
408,North Ridge,2045,2,2,51,1,0,2177,0,2026,10,6,0.5,400367
1026,North Ridge,2105,2,3,21,0,0,6923,1,2022,5,5,1.9,395691
124,North Ridge,823,2,2.5,79,2,0,10420,0,2024,11,1,6.8,182927
139,North Ridge,1929,4,1,41,3,0,7399,0,2025,9,5,5.5,404060
880,Green Valley,1373,1,2,51,1,1,9618,1,2026,3,9,1.2,229106
52,Lakeside,2890,3,2.5,55,1,0,3782,0,2023,2,6,15.4,527083
733,West End,504,3,2,27,2,0,6032,1,2025,10,10,4.5,180438
625,Lakeside,1688,2,1,51,2,0,4538,0,2026,2,1,0.8,363991
778,Lakeside,1611,6,2.5,49,3,0,9851,0,2026,5,1,4.4,372848
276,Downtown,2485,2,1.5,1,1,0,10416,0,2026,11,3,14.2,603010
785,West End,2149,3,2,0,2,0,5965,0,2024,8,7,12.9,376696
504,Downtown,3192,3,,17,2,0,7219,1,2026,2,6,0.5,715670
343,Lakeside,2806,3,3,63,2,1,8923,0,2023,2,2,0.5,536667
257,North Ridge,1327,4,2,73,0,0,5377,1,2025,5,6,1.2,301363
183,Old Town,1342,3,3.5,67,1,0,2413,0,2025,6,1,11.5,197158
618,North Ridge,1002,4,3,41,1,0,6052,1,2023,6,3,21.3,226288
301,Lakeside,1464,4,1.5,54,2,0,3263,0,2024,11,8,6.7,313444
959,West End,1223,5,1,67,,0,6854,0,2025,3,2,9.7,191884
691,Downtown,991,3,1.5,31,2,0,10473,0,2025,4,5,0.9,332678
49,North Ridge,584,3,2,28,2,0,11684,1,2026,4,3,2.3,229660
241,Old Town,1426,2,2,0,1,0,9764,0,2026,11,6,19.1,195148
231,Lakeside,1200,3,1.5,13,1,0,8496,0,2023,7,8,15.2,339984
666,West End,2412,3,2.5,17,2,0,4724,0,2025,10,6,7,359129
327,North Ridge,1988,4,1.5,42,1,0,1414,1,2022,10,9,3.7,394293
718,Downtown,1440,5,2.5,22,3,0,6545,0,2024,12,5,30.5,343210
459,Green Valley,770,2,2,25,0,0,4424,0,2024,4,10,7.4,145731
682,Green Valley,1521,4,1,1,2,0,,0,2026,7,2,4.5,221199
807,North Ridge,1189,4,2.5,47,3,0,9009,0,2025,10,2,12.3,294990
663,Green Valley,2397,5,2,33,0,0,5833,0,2026,12,6,3,342481
1064,Lakeside,1840,1,3.5,66,1,0,4578,0,2024,10,8,3,408535
466,Green Valley,1047,2,3,74,,0,7980,1,2022,6,3,7.2,146486
164,Hillcrest,2118,4,,61,1,0,5604,0,2026,1,1,1.8,360909
168,Lakeside,1556,3,,12,1,0,11073,0,2023,7,8,4.3,369878
146,Hillcrest,1869,5,2,54,2,0,7833,0,2024,8,10,3.1,368219
207,Downtown,1812,3,2,37,1,0,8033,0,2024,2,5,0.9,431225
501,Hillcrest,2140,1,2,76,3,0,6270,1,2024,8,7,2.6,307583
189,Lakeside,447,2,1.5,69,1,0,8043,1,2025,11,6,5.5,174089
1054,Green Valley,918,3,2,44,1,1,8657,0,2023,4,8,4.7,217188
325,Downtown,1908,3,2,31,2,0,7793,0,2026,3,8,11.4,487637
658,Lakeside,1736,3,1,53,1,0,6483,0,2026,10,4,9.3,366570
1186,Downtown,1643,3,2,1,1,0,8456,0,2023,4,4,1.2,388672
715,Lakeside,1278,4,2.5,22,3,0,10495,0,2023,2,1,10.7,319876
1122,Hillcrest,2718,4,1.5,56,1,0,8737,0,2023,11,3,4,402462
80,West End,2045,3,1,16,2,0,,0,2025,7,3,27.6,315272
1107,GREEN VALLEY  ,1509,2,2,76,1,0,5469,0,2025,3,3,6.5,196069
688,North Ridge,1369,5,2,39,2,0,5813,0,2026,3,9,2.6,337966
167,Hillcrest,1644,4,3,55,1,0,4928,0,2023,4,10,1.2,300972
230,Old Town,886,3,1,37,2,0,8148,1,2026,12,,7.2,158719
1169,Lakeside,1984,4,2,51,1,0,8083,0,2026,1,7,0.9,457421
1076,North Ridge,-1144,5,2,9,2,0,5374,0,2023,6,5,10.1,278480
741,Hillcrest,2163,3,,37,1,0,7249,0,2026,3,4,13.7,349766
101,Old Town,1286,2,3,0,2,0,1980,0,2025,4,2,49.1,142943
291,North Ridge,1679,6,3,22,2,0,9545,0,2025,2,7,11.2,420535
445,Old Town,1742,3,2.5,57,1,0,3601,0,2026,3,3,0.9,190180
879,Lakeside,2580,3,3,61,2,0,6072,0,2026,12,10,1.5,549338
